SerialNumber,y_debt,PC1_score_raw,PC1_score_oriented,PC2_score_raw,PC2_score_oriented,PC3_score_raw,PC3_score_oriented,PC4_score_raw,PC4_score_oriented
301,0,7.223954963497378,7.223954963497378,-5.5836784897817795,5.5836784897817795,2.175920316539021,-2.175920316539021,-4.065151109704897,4.065151109704897
302,0,-3.3382831533903157,-3.3382831533903157,-3.5819743645415567,3.5819743645415567,-4.821315439261878,4.821315439261878,0.43108766659666853,-0.43108766659666853
303,0,-5.846296962514385,-5.846296962514385,-0.7295346374059063,0.7295346374059063,-4.1386907696979,4.1386907696979,-2.489287185532445,2.489287185532445
304,0,-1.0278372036604329,-1.0278372036604329,-4.559129912759772,4.559129912759772,2.443802732564204,-2.443802732564204,3.1432713883963777,-3.1432713883963777
305,0,-0.487982157779502,-0.487982157779502,-1.625305612773292,1.625305612773292,0.06832278640243403,-0.06832278640243403,2.8462170285363912,-2.8462170285363912
307,0,1.9615481773544707,1.9615481773544707,2.813967573717819,-2.813967573717819,-0.18086377560460284,0.18086377560460284,2.9039442184341824,-2.9039442184341824
308,1,5.1034052377517725,5.1034052377517725,2.752611277164622,-2.752611277164622,2.425833314743036,-2.425833314743036,-2.1821356684198374,2.1821356684198374
309,0,-1.720469869186485,-1.720469869186485,-0.44023203948070544,0.44023203948070544,1.0878176396465582,-1.0878176396465582,1.5292106728762738,-1.5292106728762738
310,0,-2.7527968061254993,-2.7527968061254993,-1.411676430999635,1.411676430999635,-0.6231478487017305,0.6231478487017305,-4.967349236754186,4.967349236754186
311,0,4.174459976440359,4.174459976440359,6.972362437701055,-6.972362437701055,-1.4353531982393715,1.4353531982393715,-0.3160476705035985,0.3160476705035985
312,0,-2.5297037552036032,-2.5297037552036032,-4.63671182521411,4.63671182521411,-4.2756283589595405,4.2756283589595405,5.885520538907722,-5.885520538907722
313,0,-5.492599176279065,-5.492599176279065,2.183339620199697,-2.183339620199697,3.5557225129274213,-3.5557225129274213,3.379309315973972,-3.379309315973972
314,0,-3.489511516244559,-3.489511516244559,-0.9460423547098376,0.9460423547098376,4.143064386934034,-4.143064386934034,5.089110532719872,-5.089110532719872
315,1,8.385212387111807,8.385212387111807,-6.52753006139965,6.52753006139965,-1.8999237489908176,1.8999237489908176,-1.6221091319936618,1.6221091319936618
316,1,4.9226666183494885,4.9226666183494885,-2.9024170898315247,2.9024170898315247,4.263101040572825,-4.263101040572825,-5.73962404333674,5.73962404333674
317,0,-6.710818775694582,-6.710818775694582,-0.38688375626560295,0.38688375626560295,-1.7724901005444014,1.7724901005444014,-3.6249964654227798,3.6249964654227798
318,1,-5.686471242486488,-5.686471242486488,-0.5729273659911036,0.5729273659911036,-1.4166841398964378,1.4166841398964378,-3.7897396462879973,3.7897396462879973
319,1,-0.04008632965755038,-0.04008632965755038,-7.124734052235799,7.124734052235799,-8.567260828564327,8.567260828564327,-0.3193577810289216,0.3193577810289216
320,0,4.024387035433906,4.024387035433906,-5.260589256874134,5.260589256874134,3.5614098505774376,-3.5614098505774376,-3.4464777574996015,3.4464777574996015
321,1,4.670129715249033,4.670129715249033,-5.611723580168333,5.611723580168333,2.671296519201317,-2.671296519201317,-1.6401040002625333,1.6401040002625333
322,1,2.065116390124273,2.065116390124273,-3.7717847167587415,3.7717847167587415,-2.7712157045145123,2.7712157045145123,-6.018549698296801,6.018549698296801
323,0,3.273657189619814,3.273657189619814,-8.880348757626006,8.880348757626006,-9.85715073937531,9.85715073937531,-1.0338632077646248,1.0338632077646248
325,0,6.603744705414879,6.603744705414879,-5.665664067424962,5.665664067424962,3.552213556300992,-3.552213556300992,-4.2711901190656585,4.2711901190656585
326,1,2.571416804291809,2.571416804291809,-4.067032761396996,4.067032761396996,-0.9960589455665185,0.9960589455665185,-8.905100224541364,8.905100224541364
327,0,8.423320741050604,8.423320741050604,-6.785502015917299,6.785502015917299,-3.436059031905371,3.436059031905371,1.771726881782884,-1.771726881782884
328,1,-4.583072081343743,-4.583072081343743,0.447768869378603,-0.447768869378603,3.568860282507784,-3.568860282507784,0.5666899741078516,-0.5666899741078516
329,1,-1.152401541700298,-1.152401541700298,-4.720904936534638,4.720904936534638,4.446266908340581,-4.446266908340581,-1.385192477979116,1.385192477979116
330,1,-4.9367826848885406,-4.9367826848885406,1.5310952148396422,-1.5310952148396422,-1.7536451465848926,1.7536451465848926,5.23452905387201,-5.23452905387201
331,0,-4.059043507873148,-4.059043507873148,-3.3097442895122775,3.3097442895122775,-6.263914992473873,6.263914992473873,0.6761778342202338,-0.6761778342202338
332,0,-6.1432586165761585,-6.1432586165761585,-1.1918631348134527,1.1918631348134527,-2.2996012323033166,2.2996012323033166,-3.012976120144937,3.012976120144937
333,1,-5.48951921169952,-5.48951921169952,-1.6782190162903718,1.6782190162903718,-1.3648340648223596,1.3648340648223596,-4.772118087322073,4.772118087322073
334,0,3.450366163904031,3.450366163904031,-5.2417464272256025,5.2417464272256025,4.348954820110144,-4.348954820110144,-3.1704873840353542,3.1704873840353542
335,0,-2.4878308406230696,-2.4878308406230696,-2.6287139287168815,2.6287139287168815,3.0978775644199583,-3.0978775644199583,2.103617372920438,-2.103617372920438
336,1,-4.49821656994922,-4.49821656994922,3.2916449091740394,-3.2916449091740394,4.117958182349024,-4.117958182349024,2.011696040586655,-2.011696040586655
337,0,-5.413743344662211,-5.413743344662211,0.3471258974906562,-0.3471258974906562,-4.105969354502594,4.105969354502594,-2.172732513364118,2.172732513364118
338,0,-1.904035077889271,-1.904035077889271,-4.9115553921347725,4.9115553921347725,1.0803439001600512,-1.0803439001600512,2.8436760913630392,-2.8436760913630392
339,1,-5.2945826770289806,-5.2945826770289806,-2.4182848658284017,2.4182848658284017,-2.49731019766872,2.49731019766872,-5.134909752030513,5.134909752030513
340,1,-5.590781192472545,-5.590781192472545,-0.44077066517021135,0.44077066517021135,-4.401253060162976,4.401253060162976,-2.2419547591045528,2.2419547591045528
341,0,3.38835157308397,3.38835157308397,-3.5496443819525325,3.5496443819525325,2.009053770928839,-2.009053770928839,-2.079752612170293,2.079752612170293
342,0,-5.191282747714651,-5.191282747714651,-2.3093574196121414,2.3093574196121414,-3.386933997754409,3.386933997754409,-0.7330183293590361,0.7330183293590361
343,0,1.243345347650329,1.243345347650329,3.724997865362201,-3.724997865362201,1.2730675721173872,-1.2730675721173872,-1.1361149491621152,1.1361149491621152
344,0,-4.713966413383116,-4.713966413383116,-0.3588226965409229,0.3588226965409229,-4.1254420414645905,4.1254420414645905,-1.9067624940036993,1.9067624940036993
345,0,-0.2601874235035729,-0.2601874235035729,-3.701350278262237,3.701350278262237,4.991889166992776,-4.991889166992776,-1.25127641651271,1.25127641651271
346,1,-6.055028970827524,-6.055028970827524,-1.658154947126152,1.658154947126152,-0.8085322462775931,0.8085322462775931,-3.003341081705782,3.003341081705782
347,1,-6.655831138430527,-6.655831138430527,0.07631709321969181,-0.07631709321969181,-4.901844977957613,4.901844977957613,-2.9080482756415456,2.9080482756415456
348,0,-2.155312341541581,-2.155312341541581,-3.29617896490045,3.29617896490045,4.102990382502228,-4.102990382502228,0.8942506855796283,-0.8942506855796283
350,1,4.683483349949854,4.683483349949854,6.414876527647769,-6.414876527647769,-0.11536588692530225,0.11536588692530225,2.18141116743918,-2.18141116743918
351,0,-1.7503231035159519,-1.7503231035159519,-0.2983135034965199,0.2983135034965199,-8.563678833206389,8.563678833206389,-1.2717442850289478,1.2717442850289478
352,0,-7.3660204875137545,-7.3660204875137545,2.7683272353242128,-2.7683272353242128,-4.278305431695341,4.278305431695341,-1.9235935822583277,1.9235935822583277
353,0,-0.09272922483314393,-0.09272922483314393,4.286302359504208,-4.286302359504208,2.0340560861580648,-2.0340560861580648,2.7709385822621204,-2.7709385822621204
354,0,-4.3430592724503025,-4.3430592724503025,2.837264438080448,-2.837264438080448,2.848320036621766,-2.848320036621766,2.8853833226328267,-2.8853833226328267
355,0,-2.2523370331632777,-2.2523370331632777,-3.373795114445537,3.373795114445537,4.15871164303565,-4.15871164303565,5.274317142332381,-5.274317142332381
356,0,0.1524126884805833,0.1524126884805833,0.37659026218040287,-0.37659026218040287,-7.433594479547939,7.433594479547939,0.0874884698445717,-0.0874884698445717
357,0,-4.511782617547123,-4.511782617547123,-4.622166919016649,4.622166919016649,-0.8301554102269879,0.8301554102269879,-5.056373393785538,5.056373393785538
358,0,-3.5368857123099593,-3.5368857123099593,-5.754318107048658,5.754318107048658,-1.151684421813782,1.151684421813782,-1.5507233045285789,1.5507233045285789
359,0,0.5142989986573647,0.5142989986573647,1.8018752058732983,-1.8018752058732983,2.2314517240574516,-2.2314517240574516,3.3973720184657945,-3.3973720184657945
360,0,-6.439760977967893,-6.439760977967893,-0.37606385652858115,0.37606385652858115,-1.9495204224676874,1.9495204224676874,-1.8527460564858484,1.8527460564858484
361,0,-5.221815055823391,-5.221815055823391,-2.276997390902249,2.276997390902249,-1.3715695776974437,1.3715695776974437,-3.3459435680230563,3.3459435680230563
362,1,1.0697622532118762,1.0697622532118762,4.791626979021924,-4.791626979021924,-5.051907593514915,5.051907593514915,-2.4277229545035963,2.4277229545035963
364,0,-6.475036952842975,-6.475036952842975,4.066069278033515,-4.066069278033515,2.7285660709037316,-2.7285660709037316,2.7756885984400674,-2.7756885984400674
365,0,3.3878451092630484,3.3878451092630484,-0.29996883030454086,0.29996883030454086,-9.811937427935257,9.811937427935257,6.766454906857785,-6.766454906857785
366,0,-3.8892244656793347,-3.8892244656793347,-3.415579187177064,3.415579187177064,-5.64041402059393,5.64041402059393,0.1685378547044084,-0.1685378547044084
367,0,0.40107348184666636,0.40107348184666636,-5.984560452928051,5.984560452928051,5.383954987228045,-5.383954987228045,0.11574788671769007,-0.11574788671769007
368,0,-5.279287792033865,-5.279287792033865,-3.196405366573273,3.196405366573273,-1.6076960362949533,1.6076960362949533,-3.9450157103501744,3.9450157103501744
369,0,-5.550618399069398,-5.550618399069398,0.30339587710725396,-0.30339587710725396,-0.7083495676050792,0.7083495676050792,-2.927365831335439,2.927365831335439
370,0,-0.18206349775389538,-0.18206349775389538,-2.2298220207544226,2.2298220207544226,4.289458366964736,-4.289458366964736,0.9040632845899708,-0.9040632845899708
372,1,-6.813042535005192,-6.813042535005192,0.38223898306973475,-0.38223898306973475,-2.8428768572997702,2.8428768572997702,-1.8406443487754491,1.8406443487754491
373,0,5.573257528869385,5.573257528869385,0.4601912569038548,-0.4601912569038548,2.1170556412424153,-2.1170556412424153,-0.7849988798542011,0.7849988798542011
374,0,6.169113701103256,6.169113701103256,-5.935035801084678,5.935035801084678,4.646490416577142,-4.646490416577142,-3.3800282445806973,3.3800282445806973
375,0,0.27685033232820533,0.27685033232820533,2.43785595491729,-2.43785595491729,-2.280473230066323,2.280473230066323,-3.8564906084918795,3.8564906084918795
376,0,1.0115947243585914,1.0115947243585914,-3.041309388511286,3.041309388511286,4.121084376969099,-4.121084376969099,4.3508097897100795,-4.3508097897100795
378,1,-0.6707493429848148,-0.6707493429848148,-1.1705290884645896,1.1705290884645896,3.7703453668664593,-3.7703453668664593,-1.547560426505966,1.547560426505966
379,0,0.4290456071563404,0.4290456071563404,-0.05049890989536224,0.05049890989536224,1.1810885017285873,-1.1810885017285873,-1.2375462354557805,1.2375462354557805
380,0,3.949485911058959,3.949485911058959,-5.138447458531551,5.138447458531551,0.5951549617277994,-0.5951549617277994,0.7813924249744617,-0.7813924249744617
381,0,5.606545656539638,5.606545656539638,6.812125633953215,-6.812125633953215,-0.6339224087680103,0.6339224087680103,0.5268245293482656,-0.5268245293482656
383,0,-5.879831328018195,-5.879831328018195,1.7630301806429771,-1.7630301806429771,3.5712501924507922,-3.5712501924507922,2.3461651129924768,-2.3461651129924768
384,0,1.1414559466300815,1.1414559466300815,-3.1885426821868994,3.1885426821868994,3.421756786977374,-3.421756786977374,0.39583582445038107,-0.39583582445038107
385,0,-6.84406737164018,-6.84406737164018,1.0963846379145663,-1.0963846379145663,-1.550477706116792,1.550477706116792,-2.6274039433989684,2.6274039433989684
386,0,-4.2421986726465954,-4.2421986726465954,2.2115708804793743,-2.2115708804793743,3.19211428499389,-3.19211428499389,3.4724577534016507,-3.4724577534016507
387,0,-4.954544078709364,-4.954544078709364,-0.8915459688486043,0.8915459688486043,-2.9179968982348212,2.9179968982348212,-1.7209433860908714,1.7209433860908714
388,0,-1.9863093758069619,-1.9863093758069619,-2.515113993510103,2.515113993510103,4.282725720245318,-4.282725720245318,5.152945038282191,-5.152945038282191
389,0,-3.499434564062806,-3.499434564062806,5.033776588783273,-5.033776588783273,-1.5422357298488871,1.5422357298488871,1.4534155800831687,-1.4534155800831687
390,0,-6.194862406095986,-6.194862406095986,0.7586895959069945,-0.7586895959069945,-3.751909684170641,3.751909684170641,-1.1141152798909326,1.1141152798909326
391,0,0.5489890211532623,0.5489890211532623,0.3268217623074869,-0.3268217623074869,2.0316326366627786,-2.0316326366627786,2.466818754812968,-2.466818754812968
392,0,-3.920409905522068,-3.920409905522068,1.378386442243135,-1.378386442243135,2.814720161173841,-2.814720161173841,3.55078678407243,-3.55078678407243
393,0,-1.218653608798781,-1.218653608798781,-0.44659031011920786,0.44659031011920786,-2.7211219933541777,2.7211219933541777,-4.961090871083904,4.961090871083904
394,0,-3.4895007098215105,-3.4895007098215105,6.993306101855847,-6.993306101855847,2.9885585805184176,-2.9885585805184176,3.503483823466254,-3.503483823466254
395,0,-2.229979995831613,-2.229979995831613,-2.542927940501715,2.542927940501715,3.353992619254873,-3.353992619254873,3.2022359587783975,-3.2022359587783975
396,0,-0.5005142300232388,-0.5005142300232388,-4.177886950575549,4.177886950575549,2.731488130720938,-2.731488130720938,6.264705642826665,-6.264705642826665
397,0,-3.6175113185493033,-3.6175113185493033,-1.0032048019799729,1.0032048019799729,-2.5804153196020643,2.5804153196020643,-2.5475332892974514,2.5475332892974514
398,0,-9.479404974134026,-9.479404974134026,2.8158464010748063,-2.8158464010748063,-1.6811195639459786,1.6811195639459786,-0.9196765657849795,0.9196765657849795
400,0,3.748851733770983,3.748851733770983,6.8561863235973615,-6.8561863235973615,-2.518381297954197,2.518381297954197,5.126333972133372,-5.126333972133372
401,0,0.5053191483208255,0.5053191483208255,0.6127479793196366,-0.6127479793196366,3.7351462815718324,-3.7351462815718324,-1.0595764877496614,1.0595764877496614
402,0,6.207008540347407,6.207008540347407,1.4377935719434245,-1.4377935719434245,2.29337270119494,-2.29337270119494,0.10936034578948803,-0.10936034578948803
403,1,-3.688437956093457,-3.688437956093457,-1.2974631717476908,1.2974631717476908,-3.0478439944630864,3.0478439944630864,-3.849191600465824,3.849191600465824
404,0,5.404919985700785,5.404919985700785,-4.883130704489285,4.883130704489285,5.923285791726837,-5.923285791726837,-5.27299440815505,5.27299440815505
405,1,10.533455538950543,10.533455538950543,2.2940330367709096,-2.2940330367709096,-11.49021657378471,11.49021657378471,5.111950322941222,-5.111950322941222
406,0,-0.609177988578205,-0.609177988578205,-4.466810045051682,4.466810045051682,1.6869803082393955,-1.6869803082393955,1.2722355006382173,-1.2722355006382173
407,0,-0.9211648659616837,-0.9211648659616837,-3.6258694846064254,3.6258694846064254,2.3051487165167885,-2.3051487165167885,7.907713046363923,-7.907713046363923
408,0,0.9884127850729253,0.9884127850729253,2.438812625416134,-2.438812625416134,0.6030264155573917,-0.6030264155573917,3.9169836559260194,-3.9169836559260194
409,0,10.609651010937036,10.609651010937036,9.693492208570573,-9.693492208570573,-4.91566001088308,4.91566001088308,1.0339859058981757,-1.0339859058981757
410,0,-7.6134270234378905,-7.6134270234378905,2.165290822858526,-2.165290822858526,-3.81875634248281,3.81875634248281,-0.3547631622504647,0.3547631622504647
411,0,4.661363059127796,4.661363059127796,5.892846718223008,-5.892846718223008,0.7676590685965763,-0.7676590685965763,0.07214443084170469,-0.07214443084170469
412,0,1.6392973229666332,1.6392973229666332,-0.7224227266163766,0.7224227266163766,-1.3023202537229868,1.3023202537229868,2.590562155755974,-2.590562155755974
413,0,-6.699624411801324,-6.699624411801324,1.2337032200011222,-1.2337032200011222,-1.079937316991085,1.079937316991085,-2.9322055076067266,2.9322055076067266
414,0,-5.240406417158866,-5.240406417158866,1.256187464871389,-1.256187464871389,3.379828355191225,-3.379828355191225,1.0754490305686542,-1.0754490305686542
415,0,-3.041204480793919,-3.041204480793919,-1.211766876448401,1.211766876448401,1.9477320499662594,-1.9477320499662594,2.151140171990714,-2.151140171990714
416,0,-1.711143522145447,-1.711143522145447,-0.8182763019899296,0.8182763019899296,1.3489663896003754,-1.3489663896003754,0.5998358973412719,-0.5998358973412719
417,0,-6.986800775416457,-6.986800775416457,2.1215867626011535,-2.1215867626011535,-2.094038866746963,2.094038866746963,-1.246473112694696,1.246473112694696
418,0,-7.42438990685108,-7.42438990685108,2.4236890425946114,-2.4236890425946114,-4.274666239323915,4.274666239323915,-0.504123891147884,0.504123891147884
419,0,-2.790541737601105,-2.790541737601105,-2.168902910983842,2.168902910983842,5.030251587463527,-5.030251587463527,1.4506700274499382,-1.4506700274499382
421,0,-8.338640626467495,-8.338640626467495,5.481165474011938,-5.481165474011938,-3.1809334704106282,3.1809334704106282,0.12488688640602766,-0.12488688640602766
422,0,-1.742149636979582,-1.742149636979582,-3.8371302378324974,3.8371302378324974,-10.737142700111338,10.737142700111338,1.3389961668803578,-1.3389961668803578
423,0,-2.736790119193331,-2.736790119193331,0.2886349141383062,-0.2886349141383062,-0.08165649904387551,0.08165649904387551,3.5876765111546973,-3.5876765111546973
424,0,-0.77731045466532,-0.77731045466532,-4.377343601491266,4.377343601491266,4.358905649414364,-4.358905649414364,1.0298091411801613,-1.0298091411801613
425,1,4.432974900376435,4.432974900376435,-5.484155939797842,5.484155939797842,-0.9629536869198175,0.9629536869198175,-8.515530212857538,8.515530212857538
426,0,-3.2314454846353047,-3.2314454846353047,-0.8403427344173889,0.8403427344173889,3.335469660827273,-3.335469660827273,2.673394438883618,-2.673394438883618
427,0,7.7360563600237615,7.7360563600237615,1.2624650441629446,-1.2624650441629446,-8.563326059513988,8.563326059513988,5.089466407124275,-5.089466407124275
428,0,-1.6066945329837634,-1.6066945329837634,-3.1572760183268294,3.1572760183268294,1.0282030421268538,-1.0282030421268538,5.00510350356695,-5.00510350356695
429,0,-3.38913250821675,-3.38913250821675,-4.308513534393248,4.308513534393248,-4.460677886021563,4.460677886021563,-2.208716580876276,2.208716580876276
430,0,-0.9999021211647902,-0.9999021211647902,3.3189545928311786,-3.3189545928311786,3.3261337982210146,-3.3261337982210146,3.4264780310165417,-3.4264780310165417
431,0,-2.915167297055632,-2.915167297055632,1.0011495358219566,-1.0011495358219566,2.0007833168435067,-2.0007833168435067,1.8440341147094015,-1.8440341147094015
432,0,-4.384123330788275,-4.384123330788275,-3.2591145388296696,3.2591145388296696,-2.9586735703880604,2.9586735703880604,5.025032470027514,-5.025032470027514
433,1,-2.2797794371734383,-2.2797794371734383,1.588242595905436,-1.588242595905436,3.047458775647947,-3.047458775647947,-0.8189424611507133,0.8189424611507133
434,0,-1.6287320637892433,-1.6287320637892433,-4.356573472635558,4.356573472635558,3.2421793598435777,-3.2421793598435777,9.712609164750797,-9.712609164750797
435,1,-6.731720000384199,-6.731720000384199,0.2585836259734043,-0.2585836259734043,-2.795970739907499,2.795970739907499,-2.0868082686261937,2.0868082686261937
436,1,-3.459278551416928,-3.459278551416928,5.5918927788342945,-5.5918927788342945,0.12158026655115012,-0.12158026655115012,1.0906385270736487,-1.0906385270736487
437,0,1.2654199481770685,1.2654199481770685,3.6514337079900105,-3.6514337079900105,-0.42170496691282106,0.42170496691282106,-0.8218817348461975,0.8218817348461975
438,0,1.0521086050052402,1.0521086050052402,-2.5485127744470693,2.5485127744470693,-7.018049780351552,7.018049780351552,-1.7174099743864397,1.7174099743864397
439,0,-1.2995069922879463,-1.2995069922879463,-3.4235386843641877,3.4235386843641877,4.5884143268127575,-4.5884143268127575,3.0596909177743936,-3.0596909177743936
440,0,-4.5132461746664285,-4.5132461746664285,5.509878639284192,-5.509878639284192,3.920921794905428,-3.920921794905428,3.2986339185929467,-3.2986339185929467
441,0,3.7226461733652982,3.7226461733652982,-5.49863261006723,5.49863261006723,-0.7422532613468806,0.7422532613468806,1.9291421250832346,-1.9291421250832346
442,0,-0.9732514505448107,-0.9732514505448107,-5.054375625812367,5.054375625812367,4.897893918441381,-4.897893918441381,1.1019256981642631,-1.1019256981642631
443,1,0.748530965582388,0.748530965582388,-2.4097065032910177,2.4097065032910177,2.4177418452310713,-2.4177418452310713,-3.655841415940191,3.655841415940191
445,0,-1.3267184610431884,-1.3267184610431884,-5.468785611667874,5.468785611667874,2.2539043360792346,-2.2539043360792346,6.439886850883782,-6.439886850883782
446,0,1.0990762978856068,1.0990762978856068,4.277800438561033,-4.277800438561033,-0.948918309260405,0.948918309260405,-0.7499898466609767,0.7499898466609767
447,0,-2.278418649235962,-2.278418649235962,-2.054608872137413,2.054608872137413,3.1460548543356945,-3.1460548543356945,1.4153437642718971,-1.4153437642718971
448,0,-7.742190913145736,-7.742190913145736,4.1289085614168854,-4.1289085614168854,-3.927661056455394,3.927661056455394,-0.6858926473616815,0.6858926473616815
449,0,-6.886060983090362,-6.886060983090362,0.4979532452940732,-0.4979532452940732,-4.9255952987517775,4.9255952987517775,-2.393972653175077,2.393972653175077
450,0,2.8616075222418687,2.8616075222418687,-2.6148339410138295,2.6148339410138295,-1.308998561728963,1.308998561728963,-0.6882370848857534,0.6882370848857534
451,0,1.0624242202652354,1.0624242202652354,-2.983710208896348,2.983710208896348,4.373724933332666,-4.373724933332666,4.154616252382722,-4.154616252382722
452,0,-0.35284203372171524,-0.35284203372171524,-1.0456896281292167,1.0456896281292167,0.13231204840139324,-0.13231204840139324,3.8232066586130715,-3.8232066586130715
453,0,-3.4051932294234923,-3.4051932294234923,2.5987485822975587,-2.5987485822975587,-2.162082105335202,2.162082105335202,-1.5729139567406043,1.5729139567406043
454,1,-4.2856883807120605,-4.2856883807120605,4.603193191589866,-4.603193191589866,2.2820139498463807,-2.2820139498463807,4.737250482326139,-4.737250482326139
455,0,-3.802174172843085,-3.802174172843085,0.6214533486651851,-0.6214533486651851,0.4473988476108339,-0.4473988476108339,-2.9849871213076944,2.9849871213076944
456,1,-5.543474129093,-5.543474129093,-2.381192174901573,2.381192174901573,-2.862811316931589,2.862811316931589,-3.3462228192900714,3.3462228192900714
457,1,-0.6035275074081052,-0.6035275074081052,2.4730752288678706,-2.4730752288678706,-0.8113555199815508,0.8113555199815508,-1.2823869467780236,1.2823869467780236
458,0,3.3261645917402594,3.3261645917402594,1.384566635671462,-1.384566635671462,-2.4333143141314926,2.4333143141314926,0.49293919429274213,-0.49293919429274213
459,0,7.133877165484124,7.133877165484124,-3.0608924163202063,3.0608924163202063,3.587864101409247,-3.587864101409247,-1.3031245296129932,1.3031245296129932
460,0,-1.9849016308337784,-1.9849016308337784,0.02636302544013514,-0.02636302544013514,3.6453288089462914,-3.6453288089462914,2.417506535390053,-2.417506535390053
461,0,7.27903261972826,7.27903261972826,8.287851843288623,-8.287851843288623,1.3406867011964483,-1.3406867011964483,-0.6142219411897343,0.6142219411897343
462,1,4.418299210514781,4.418299210514781,6.568414293088512,-6.568414293088512,-1.9352561876899566,1.9352561876899566,-0.4571219604816143,0.4571219604816143
463,0,-2.4129430271040606,-2.4129430271040606,-1.639050782798522,1.639050782798522,0.5483975950533928,-0.5483975950533928,3.315950418657931,-3.315950418657931
465,0,6.683601952577627,6.683601952577627,-2.2462438595396397,2.2462438595396397,-0.24200476742204582,0.24200476742204582,2.4359832268926542,-2.4359832268926542
466,0,5.722836081725701,5.722836081725701,-2.869291661529463,2.869291661529463,2.147315333575659,-2.147315333575659,-0.3560747375122225,0.3560747375122225
467,0,-1.2470585561163274,-1.2470585561163274,-3.42029661736054,3.42029661736054,4.041015151416783,-4.041015151416783,0.18680898102119808,-0.18680898102119808
468,0,-4.525932726379748,-4.525932726379748,0.9782011230833391,-0.9782011230833391,4.919716064877178,-4.919716064877178,1.4764847973201913,-1.4764847973201913
469,1,-2.297870949204201,-2.297870949204201,-2.365300468663432,2.365300468663432,-2.8075061116359574,2.8075061116359574,-6.104542389733785,6.104542389733785
470,0,-5.563644322617565,-5.563644322617565,0.5598032601088936,-0.5598032601088936,2.820944774927965,-2.820944774927965,-0.5815469577160894,0.5815469577160894
471,1,-4.353719200349171,-4.353719200349171,-4.542401377107212,4.542401377107212,-2.6243580130666513,2.6243580130666513,-2.9941138764576447,2.9941138764576447
472,0,-4.858578649420123,-4.858578649420123,2.368318041341759,-2.368318041341759,2.4948087677142703,-2.4948087677142703,4.041180784871183,-4.041180784871183
473,0,-0.17399058831378886,-0.17399058831378886,5.356367497755374,-5.356367497755374,1.2822642347340836,-1.2822642347340836,0.39685883597003785,-0.39685883597003785
474,0,1.9665100460385043,1.9665100460385043,-3.0882216582762307,3.0882216582762307,2.793535342830902,-2.793535342830902,-0.2862432552777552,0.2862432552777552
475,1,-3.8554057670141826,-3.8554057670141826,3.66706160097651,-3.66706160097651,-4.798097161760729,4.798097161760729,5.577203832997648,-5.577203832997648
476,1,-0.4424526896081276,-0.4424526896081276,-1.9982955816330852,1.9982955816330852,1.010034666892074,-1.010034666892074,-5.649099577989139,5.649099577989139
477,0,2.3197910778994606,2.3197910778994606,-2.0820497331015964,2.0820497331015964,2.5544107896742676,-2.5544107896742676,0.8771246674881235,-0.8771246674881235
478,0,3.3756456453615376,3.3756456453615376,-4.521599934983498,4.521599934983498,3.0392672002755554,-3.0392672002755554,-0.8111943774367019,0.8111943774367019
479,0,-5.533713819480628,-5.533713819480628,-2.540990077029554,2.540990077029554,-1.1951314817564909,1.1951314817564909,-2.9843593417997294,2.9843593417997294
480,0,6.99281647920741,6.99281647920741,-5.042397321552207,5.042397321552207,5.034763839026553,-5.034763839026553,-4.582912586654147,4.582912586654147
481,0,-0.3862844818889843,-0.3862844818889843,-4.851455393163503,4.851455393163503,2.7480311929522854,-2.7480311929522854,5.1125913552369955,-5.1125913552369955
482,0,3.7080436002264445,3.7080436002264445,4.477809116928312,-4.477809116928312,2.218646080586915,-2.218646080586915,0.4107940199839381,-0.4107940199839381
483,0,-1.763100259873299,-1.763100259873299,1.7180693355017238,-1.7180693355017238,1.0886601570362078,-1.0886601570362078,1.215492143976512,-1.215492143976512
484,0,-3.5470472593526097,-3.5470472593526097,-0.4630736806676608,0.4630736806676608,1.3357880061822232,-1.3357880061822232,2.6650714520047245,-2.6650714520047245
485,0,4.861071357162525,4.861071357162525,-3.1511057909488382,3.1511057909488382,-7.0569645093331195,7.0569645093331195,6.423317503368943,-6.423317503368943
486,0,-5.9508177066997465,-5.9508177066997465,-1.042585989123154,1.042585989123154,-2.862651852404648,2.862651852404648,-1.875398527350076,1.875398527350076
487,1,8.120928721412845,8.120928721412845,-5.674462179274443,5.674462179274443,-8.194718285711076,8.194718285711076,3.5715186007548034,-3.5715186007548034
488,0,-4.815819714448999,-4.815819714448999,0.33369629573902215,-0.33369629573902215,3.399811569321435,-3.399811569321435,5.116058376692122,-5.116058376692122
489,0,-4.02674981799739,-4.02674981799739,0.34206556762074875,-0.34206556762074875,1.2428819702553962,-1.2428819702553962,2.116986352371944,-2.116986352371944
490,0,9.246146120930035,9.246146120930035,-1.322903127578912,1.322903127578912,3.738000413296211,-3.738000413296211,-2.4876779903486317,2.4876779903486317
491,0,3.6878172471537805,3.6878172471537805,3.8535401003867364,-3.8535401003867364,-0.3705779260169365,0.3705779260169365,-0.5310244507427764,0.5310244507427764
492,0,2.391610314776839,2.391610314776839,4.389326996113831,-4.389326996113831,1.0187165666265479,-1.0187165666265479,1.279809547710865,-1.279809547710865
493,0,4.411484296368063,4.411484296368063,-0.027066872173162365,0.027066872173162365,2.6702506799392136,-2.6702506799392136,3.007327684527095,-3.007327684527095
