mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,feature_set,param_clf__estimator__n_neighbors,param_kernel__gamma
0.07922115325927734,0.008992615823283746,0.01894989013671875,0.004377619165120759,0.1,0.6,"{'clf__estimator__C': 0.1, 'clf__threshold': 0.6, 'kernel__gamma': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kernel_logistic_rbf,lasso_top15,,0.05
0.08643722534179688,0.011175374050540376,0.020493412017822267,0.004016615303510013,1.0,0.2,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.2, 'kernel__gamma': 0.005}",0.6923076923076923,0.5609756097560976,0.5714285714285714,0.4444444444444444,0.44680851063829785,0.5431929657150206,0.09207595471074108,39,0.5290697674418605,0.5616045845272206,0.5511363636363636,0.577259475218659,0.5706051873198847,0.5579350756287976,0.01689294495824683,kernel_logistic_rbf,lasso_top15,,0.005
0.07590832710266113,0.006855313821651212,0.02294769287109375,0.0081352082404249,1.0,0.2,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.2, 'kernel__gamma': 0.01}",0.6842105263157895,0.5542168674698795,0.5777777777777777,0.4883720930232558,0.44680851063829785,0.5502771550450001,0.08154501898205313,32,0.5459940652818991,0.584070796460177,0.5630498533724341,0.5714285714285714,0.5875370919881305,0.5704160757062424,0.015041951799006506,kernel_logistic_rbf,lasso_top15,,0.01
0.09381661415100098,0.01033769493591583,0.03157329559326172,0.010000738437977207,1.0,0.2,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.2, 'kernel__gamma': 0.02}",0.6756756756756757,0.5476190476190477,0.611764705882353,0.5060240963855421,0.43478260869565216,0.5551732268516542,0.08329470482678412,30,0.5611940298507463,0.5903614457831325,0.5714285714285714,0.5987654320987654,0.6042296072507553,0.5851958172823941,0.01636292261758648,kernel_logistic_rbf,lasso_top15,,0.02
0.11448006629943848,0.011176459640152459,0.031550359725952146,0.006410601990309367,1.0,0.2,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.2, 'kernel__gamma': 0.05}",0.6666666666666666,0.5287356321839081,0.5783132530120482,0.5,0.46808510638297873,0.5483601316491203,0.06937078448612244,35,0.573134328358209,0.6153846153846154,0.5899705014749262,0.6253869969040248,0.608955223880597,0.6025663332004745,0.01871259928518123,kernel_logistic_rbf,lasso_top15,,0.05
0.11676082611083985,0.025226030881559502,0.021941947937011718,0.008227031272628227,1.0,0.25,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.25, 'kernel__gamma': 0.005}",0.6451612903225806,0.5671641791044776,0.5633802816901409,0.4927536231884058,0.5135135135135135,0.5563945775638237,0.05278876850501702,28,0.5671641791044776,0.5848375451263538,0.5673758865248227,0.6058394160583942,0.5907473309608541,0.5831928715549805,0.014695147383633186,kernel_logistic_rbf,lasso_top15,,0.005
0.07866387367248535,0.006240683796318662,0.023485422134399414,0.00524226392747018,1.0,0.25,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.25, 'kernel__gamma': 0.01}",0.6984126984126984,0.5882352941176471,0.5405405405405406,0.5070422535211268,0.5205479452054794,0.5709557463594984,0.06941876277550779,14,0.5579710144927537,0.5857142857142857,0.5774647887323944,0.6021505376344086,0.6089965397923875,0.586459433273246,0.018150376339027434,kernel_logistic_rbf,lasso_top15,,0.01
0.0985349178314209,0.0249081134474363,0.034684610366821286,0.012780313792776232,1.0,0.25,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.25, 'kernel__gamma': 0.02}",0.6875,0.5882352941176471,0.5555555555555556,0.5142857142857142,0.5,0.5691153127917834,0.06685444817248422,19,0.5693430656934306,0.5886524822695035,0.6041666666666666,0.6115107913669064,0.6228373702422145,0.5993020752477444,0.01864179816168886,kernel_logistic_rbf,lasso_top15,,0.02
0.10496015548706054,0.015264305368878286,0.016070842742919922,0.0010830049364578599,1.0,0.25,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.25, 'kernel__gamma': 0.05}",0.696969696969697,0.5833333333333334,0.5555555555555556,0.5277777777777778,0.5,0.5727272727272728,0.06804887900384722,13,0.610909090909091,0.6338028169014085,0.621160409556314,0.6202090592334495,0.6394557823129252,0.6251074317826376,0.010223999285513517,kernel_logistic_rbf,lasso_top15,,0.05
0.10253753662109374,0.01292813954332481,0.02093615531921387,0.006570055344887485,1.0,0.3,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.3, 'kernel__gamma': 0.005}",0.5925925925925926,0.6551724137931034,0.6779661016949152,0.49122807017543857,0.4666666666666667,0.5767251689845433,0.0849448051893762,8,0.5675675675675675,0.5814977973568282,0.5665236051502146,0.5974025974025974,0.6016949152542372,0.5829372965462889,0.01462055525961761,kernel_logistic_rbf,lasso_top15,,0.005
0.07413115501403808,0.004666363755752569,0.01648573875427246,0.0023588919624152947,1.0,0.3,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.3, 'kernel__gamma': 0.01}",0.631578947368421,0.6031746031746031,0.6779661016949152,0.4838709677419355,0.45454545454545453,0.5702272149050659,0.08636770727621862,16,0.576271186440678,0.6186440677966102,0.5725806451612904,0.6192468619246861,0.6396761133603239,0.6052837749367177,0.026334476087928944,kernel_logistic_rbf,lasso_top15,,0.01
